,date,measurements,ok,anomalies,ratio
327,2022-08-28,64652,64420,232,0.0035884427395904226
328,2022-08-29,129280,128689,591,0.0045714727722772274
329,2022-08-31,64652,64416,236,0.003650312441997154
330,2022-09-01,130275,129687,588,0.004513529073114565
331,2022-09-04,68748,68533,215,0.0031273637051259674
332,2022-09-05,131430,130802,628,0.0047782089325116035
333,2022-09-07,68748,68415,333,0.004843777273520684
334,2022-09-08,131430,130861,569,0.004329300768469908
335,2022-09-11,68274,67885,389,0.005697630137387585
336,2022-09-12,131430,130759,671,0.00510537928935555
337,2022-09-14,66594,66295,299,0.004489893984443043
338,2022-09-15,130829,130120,709,0.005419287772588646
339,2022-09-18,66639,66292,347,0.005207160971803298
340,2022-09-19,131235,130556,679,0.0051739246390063625
341,2022-09-21,63905,63326,579,0.009060323918316252
342,2022-09-22,129152,128386,766,0.00593099603567889
343,2022-09-25,64856,64638,218,0.0033612927100037005
344,2022-09-26,129280,128490,790,0.0061107673267326735
345,2022-09-28,64969,64742,227,0.003493974049161908
346,2022-09-29,128021,127316,705,0.005506909022738457
347,2022-10-02,64588,64356,232,0.0035919985136557875
348,2022-10-03,124941,124331,610,0.004882304447699314
349,2022-10-05,67750,67456,294,0.004339483394833948
350,2022-10-06,127134,126471,663,0.005214970031620181
351,2022-10-09,68624,68302,322,0.004692235952436465
352,2022-10-10,127134,126479,655,0.005152044299715261
353,2022-10-12,66926,66594,332,0.004960702865851836
354,2022-10-13,98882,98321,561,0.0056734289354988775
355,2022-10-19,38342,38337,5,0.00013040529967137864
356,2022-10-20,96438,95941,497,0.005153570169435285
357,2022-10-23,38361,38348,13,0.00033888584760564114
358,2022-10-24,92874,92394,480,0.005168292525356936
359,2022-10-26,38724,38698,26,0.0006714182419171573
360,2022-10-27,86882,86480,402,0.004626965309270045
361,2022-10-30,36342,36333,9,0.00024764735017335313
362,2022-10-31,88836,88467,369,0.004153721464271241
363,2022-11-02,38361,38347,14,0.000364953989729152
364,2022-11-03,85679,84999,680,0.00793660056723351
365,2022-11-06,36378,36360,18,0.0004948045522018803
366,2022-11-07,88940,88571,369,0.004148864402968294
367,2022-11-09,36378,36296,82,0.0022541096266974546
368,2022-11-10,85908,85565,343,0.003992643292824882
369,2022-11-13,36396,36383,13,0.00035718210792394766
370,2022-11-14,83791,83480,311,0.003711615805993484
371,2022-11-16,36378,36280,98,0.002693935895321348
372,2022-11-17,86759,86407,352,0.004057215966066921
373,2022-11-20,34357,34356,1,2.910615012952237e-05
374,2022-11-21,88236,87808,428,0.004850627861643773
375,2022-11-23,32352,32334,18,0.000556379821958457
376,2022-11-24,87394,87030,364,0.004165045655308145
377,2022-11-27,34391,34350,41,0.0011921723706783752
